einzelbeleg.ID;einzelbeleg.Belegform;mgh_lemma.ID;mgh_lemma.MGHLemma;
26569;Orestem;15778;orestēs;
26688;Orestem;15778;orestēs;
26689;Orestes;15778;orestēs;
91318;Orestis;15778;orestēs;
91630;Orestes;15778;orestēs;
\N;\N;14212;pantaleon;pantalēon
101528;Pantaleonis;15517;pantalēon;
86690;Paschasio;13404;paschāsius;
86691;Paschasio;13404;paschāsius;
98359;Paschasium;13404;paschāsius;
100648;Paschasium;13404;paschāsius;
105614;[Pascasius];13404;paschāsius;
105620;Pascasius;13404;paschāsius;
\N;\N;15372;paschasius;paschāsius
\N;\N;14137;persāncta;
100684;Persancta;15521;persancta;persāncta
\N;\N;9105;petrōnacis;petronācis
27927;Petronaci;16455;petronācis;
28610;Petronaci;16455;petronācis;
28640;Petronaci;16455;petronācis;
28673;Petronaci;16455;petronācis;
79867;Petronacem;16455;petronācis;
79868;Petronacem;16455;petronācis;
79869;Petronacem;16455;petronācis;
102553;Petronaci;16455;petronācis;
103957;Petronaci;16455;petronācis;
104463;Petronacis;16455;petronācis;
104481;Petronacis;16455;petronācis;
104510;Petronaci;16455;petronācis;
105450;Petronacis;16455;petronācis;
105907;Petronaci;16455;petronācis;
\N;\N;14578;petrōnaculus;petrōnaculus
103127;Petronaculum;16456;petronāculus;petrōnaculus
104161;Petronaculi;16456;petronāculus;petrōnaculus
\N;\N;12082;petrōnicus;
70315;Pedromicus;16457;petronicus;petrōnicus
\N;\N;9417;Pharao;pharao
105665;Pharaone;15511;pharao;
\N;\N;14582;piciarenus;piciarēnus
101824;Piciareni;15522;piciarēnus;
101825;Piciarenus;15522;piciarēnus;
101826;Piciarenus;15522;piciarēnus;
\N;\N;13069;Priora;priora
78442;Brioria;15510;priora;
\N;\N;7221;rabiacus;rabiācus
1720;Rabiacus;16458;rabiācus;
85000;Rabiacus;16458;rabiācus;
\N;\N;8174;rachel;rāchēl
6560;rahheil;15949;rāchēl;
6592;rahheil;15949;rāchēl;
\N;\N;14596;redēmptulus;
103975;Redemptulus;16463;redemptulus;redēmptulus
\N;\N;13220;redēmptus;
81132;Redemptus;16462;redemptus;redēmptus
\N;\N;10154;rhenus;rhēnus
39808;Hrenus;16098;rhēnus;
\N;\N;16117;sabūcitus;
37243;Sabucito;16466;sabucitus;sabūcitus
\N;\N;11465;sāncta;
66927;Sancta;16186;sancta;sāncta
\N;\N;14054;sānctus;
100024;Sanctus;16187;sanctus;sānctus
\N;\N;7254;Scorcius;scorcius
1983;Skorcii;15783;scorcius;
89;Sebastianus;6360;sebastiānus;
98;Sebastiano;6360;sebastiānus;
2943;Sebastiano;6360;sebastiānus;
2953;Sebastianus;6360;sebastiānus;
4365;Sebastiano;6360;sebastiānus;
4604;Sebastiano;6360;sebastiānus;
8735;Sebastiano;6360;sebastiānus;
8748;Sebastianus;6360;sebastiānus;
8883;Sebastiano;6360;sebastiānus;
8885;Sebastianus;6360;sebastiānus;
8888;Sebastianus;6360;sebastiānus;
8890;Sebastianus;6360;sebastiānus;
8893;Sebastiano;6360;sebastiānus;
8908;Sebastiani;6360;sebastiānus;
8921;Sebastianus;6360;sebastiānus;
24925;Sebastianum;6360;sebastiānus;
26792;Sebastianus;6360;sebastiānus;
35062;Sebastianus;6360;sebastiānus;
35063;Sebastianus;6360;sebastiānus;
81534;Sebastiani;6360;sebastiānus;
105428;Sebastianus;6360;sebastiānus;
\N;\N;15723;sebastianus;sebastiānus
\N;\N;8458;sertoriana;sertōriāna
8805;Sertorianae;16151;sertōriāna;
\N;\N;12608;sīdōnia;
73950;Sidonia;16192;sīdonia;sīdōnia
75711;Sedonia;16192;sīdonia;sīdōnia
93990;Sidoniam;16192;sīdonia;sīdōnia
\N;\N;7181;sīdōnius;
1361;Sidonius;16193;sīdonius;sīdōnius
1615;Sidonius;16193;sīdonius;sīdōnius
1657;Sidonius;16193;sīdonius;sīdōnius
1838;Sidonius;16193;sīdonius;sīdōnius
1880;Sidonium;16193;sīdonius;sīdōnius
2005;Sidonius;16193;sīdonius;sīdōnius
2960;Sedonius;16193;sīdonius;sīdōnius
3696;Sidonius;16193;sīdonius;sīdōnius
3698;Sidonius;16193;sīdonius;sīdōnius
3703;Sidonius;16193;sīdonius;sīdōnius
3705;Sydonius;16193;sīdonius;sīdōnius
3707;Sidonius;16193;sīdonius;sīdōnius
3710;Sidonii;16193;sīdonius;sīdōnius
3727;Sidonius;16193;sīdonius;sīdōnius
5180;Sedonio;16193;sīdonius;sīdōnius
6833;sedonius;16193;sīdonius;sīdōnius
9671;Sedonius;16193;sīdonius;sīdōnius
9893;Sedonius;16193;sīdonius;sīdōnius
24914;Sidonius;16193;sīdonius;sīdōnius
24956;Sidonius;16193;sīdonius;sīdōnius
24957;Sidonio;16193;sīdonius;sīdōnius
24958;Sidonius;16193;sīdonius;sīdōnius
27224;Sidonius;16193;sīdonius;sīdōnius
27227;Sidonius;16193;sīdonius;sīdōnius
27231;Sidonius;16193;sīdonius;sīdōnius
27233;Sidonius;16193;sīdonius;sīdōnius
27236;Sidonius;16193;sīdonius;sīdōnius
27238;Sidonius;16193;sīdonius;sīdōnius
27240;Sidonius;16193;sīdonius;sīdōnius
27242;Sidonius;16193;sīdonius;sīdōnius
27244;Sidonius;16193;sīdonius;sīdōnius
27247;Sidonius;16193;sīdonius;sīdōnius
27251;Sidonius;16193;sīdonius;sīdōnius
27254;Sidonius;16193;sīdonius;sīdōnius
27256;Sidonius;16193;sīdonius;sīdōnius
27267;Sidonius;16193;sīdonius;sīdōnius
27269;Sidonius;16193;sīdonius;sīdōnius
27280;Sidonius;16193;sīdonius;sīdōnius
27290;Sidonius;16193;sīdonius;sīdōnius
27292;Sidonius;16193;sīdonius;sīdōnius
27294;Sidonius;16193;sīdonius;sīdōnius
27296;Sidonius;16193;sīdonius;sīdōnius
27303;Sidonius;16193;sīdonius;sīdōnius
27305;Sidonius;16193;sīdonius;sīdōnius
27307;Sidonius;16193;sīdonius;sīdōnius
27317;Sidonius;16193;sīdonius;sīdōnius
27321;Sidonius;16193;sīdonius;sīdōnius
27324;Sidonius;16193;sīdonius;sīdōnius
27335;Sidonius;16193;sīdonius;sīdōnius
27341;Sidonius;16193;sīdonius;sīdōnius
27344;Sidonius;16193;sīdonius;sīdōnius
27351;Sidonius;16193;sīdonius;sīdōnius
27357;Sidonius;16193;sīdonius;sīdōnius
27359;Sidonius;16193;sīdonius;sīdōnius
27365;Sidonius;16193;sīdonius;sīdōnius
27368;Sidonius;16193;sīdonius;sīdōnius
27373;Sidonius;16193;sīdonius;sīdōnius
27377;Sidonius;16193;sīdonius;sīdōnius
27380;Sidonius;16193;sīdonius;sīdōnius
27389;Sidonius;16193;sīdonius;sīdōnius
27392;Sidonius;16193;sīdonius;sīdōnius
27395;Sidonius;16193;sīdonius;sīdōnius
27403;Sidonius;16193;sīdonius;sīdōnius
27409;Sidonius;16193;sīdonius;sīdōnius
27414;Sidonius;16193;sīdonius;sīdōnius
27417;Sidonius;16193;sīdonius;sīdōnius
27419;Sidonius;16193;sīdonius;sīdōnius
27426;Sidonius;16193;sīdonius;sīdōnius
27429;Sidonius;16193;sīdonius;sīdōnius
27431;Sidonius;16193;sīdonius;sīdōnius
27439;Sidonius;16193;sīdonius;sīdōnius
27450;Sidonius;16193;sīdonius;sīdōnius
27452;Sidonius;16193;sīdonius;sīdōnius
27456;Sidonius;16193;sīdonius;sīdōnius
27458;Sidonius;16193;sīdonius;sīdōnius
27462;Sidonius;16193;sīdonius;sīdōnius
27464;Sidonius;16193;sīdonius;sīdōnius
27468;Sidonius;16193;sīdonius;sīdōnius
27470;Sidonius;16193;sīdonius;sīdōnius
27473;Sidonius;16193;sīdonius;sīdōnius
27476;Sidonius;16193;sīdonius;sīdōnius
27478;Sidonius;16193;sīdonius;sīdōnius
27480;Sidonius;16193;sīdonius;sīdōnius
27483;Sidonius;16193;sīdonius;sīdōnius
27487;Sidonius;16193;sīdonius;sīdōnius
27490;Sidonius;16193;sīdonius;sīdōnius
27492;Sidonius;16193;sīdonius;sīdōnius
27496;Sidonius;16193;sīdonius;sīdōnius
27503;Sidonius;16193;sīdonius;sīdōnius
27506;Sidonius;16193;sīdonius;sīdōnius
27510;Sidonius;16193;sīdonius;sīdōnius
27512;Sidonius;16193;sīdonius;sīdōnius
27514;Sidonius;16193;sīdonius;sīdōnius
27519;Sidonius;16193;sīdonius;sīdōnius
27524;Sidonius;16193;sīdonius;sīdōnius
27532;Sidonius;16193;sīdonius;sīdōnius
27546;Sidonius;16193;sīdonius;sīdōnius
27558;Sidonius;16193;sīdonius;sīdōnius
27561;Sidonius;16193;sīdonius;sīdōnius
27563;Sidonius;16193;sīdonius;sīdōnius
27591;Sidonius;16193;sīdonius;sīdōnius
27597;Sidonius;16193;sīdonius;sīdōnius
27606;Sidonius;16193;sīdonius;sīdōnius
27608;Sidonius;16193;sīdonius;sīdōnius
27611;Sidonius;16193;sīdonius;sīdōnius
27616;Sidonius;16193;sīdonius;sīdōnius
27619;Sidonius;16193;sīdonius;sīdōnius
27621;Sidonius;16193;sīdonius;sīdōnius
27628;Sidonius;16193;sīdonius;sīdōnius
27637;Sidonius;16193;sīdonius;sīdōnius
27675;Sidonius;16193;sīdonius;sīdōnius
27680;Sidonius;16193;sīdonius;sīdōnius
27682;Sidonius;16193;sīdonius;sīdōnius
27692;Sidonius;16193;sīdonius;sīdōnius
27694;Sidonius;16193;sīdonius;sīdōnius
27708;Sidonius;16193;sīdonius;sīdōnius
27713;Sidonius;16193;sīdonius;sīdōnius
27716;Sidonius;16193;sīdonius;sīdōnius
27720;Sidonius;16193;sīdonius;sīdōnius
27722;Sidonius;16193;sīdonius;sīdōnius
27732;Sidonius;16193;sīdonius;sīdōnius
27737;Sidonius;16193;sīdonius;sīdōnius
27741;Sidonius;16193;sīdonius;sīdōnius
27748;Sidonius;16193;sīdonius;sīdōnius
27755;Sidonius;16193;sīdonius;sīdōnius
27760;Sidonius;16193;sīdonius;sīdōnius
27763;Sidonius;16193;sīdonius;sīdōnius
27765;Sidonius;16193;sīdonius;sīdōnius
27776;Sidonius;16193;sīdonius;sīdōnius
27778;Sidonius;16193;sīdonius;sīdōnius
27780;Sidonius;16193;sīdonius;sīdōnius
27783;Sidonius;16193;sīdonius;sīdōnius
27788;Sidonius;16193;sīdonius;sīdōnius
27793;Sidonius;16193;sīdonius;sīdōnius
27796;Sidonius;16193;sīdonius;sīdōnius
27798;Sidonius;16193;sīdonius;sīdōnius
27801;Sidonius;16193;sīdonius;sīdōnius
27804;Sidonius;16193;sīdonius;sīdōnius
27808;Sidonius;16193;sīdonius;sīdōnius
27816;Sidonius;16193;sīdonius;sīdōnius
27818;Sidonius;16193;sīdonius;sīdōnius
27820;Sidonius;16193;sīdonius;sīdōnius
27828;Sidonio;16193;sīdonius;sīdōnius
27829;Sidonius;16193;sīdonius;sīdōnius
27842;Sidonius;16193;sīdonius;sīdōnius
29693;Sidonius;16193;sīdonius;sīdōnius
29696;Sidonius;16193;sīdonius;sīdōnius
29697;Sidonius;16193;sīdonius;sīdōnius
29701;Sidonius;16193;sīdonius;sīdōnius
30345;Sidonius;16193;sīdonius;sīdōnius
30347;Sidonius;16193;sīdonius;sīdōnius
30350;Sidonius;16193;sīdonius;sīdōnius
30359;Sidonius;16193;sīdonius;sīdōnius
30361;Sidonius;16193;sīdonius;sīdōnius
30388;Sidonius;16193;sīdonius;sīdōnius
30390;Sidonius;16193;sīdonius;sīdōnius
30415;Sidonius;16193;sīdonius;sīdōnius
30418;Sidonius;16193;sīdonius;sīdōnius
30427;Sidonius;16193;sīdonius;sīdōnius
30455;Sidoni;16193;sīdonius;sīdōnius
30461;Sidonius;16193;sīdonius;sīdōnius
30468;Sidonius;16193;sīdonius;sīdōnius
30473;Sidonius;16193;sīdonius;sīdōnius
30478;Sidonius;16193;sīdonius;sīdōnius
30488;Sidonius;16193;sīdonius;sīdōnius
30491;Sidonius;16193;sīdonius;sīdōnius
30502;Sidonius;16193;sīdonius;sīdōnius
30509;Sidonius;16193;sīdonius;sīdōnius
30516;Sidonius;16193;sīdonius;sīdōnius
30519;Sidonius;16193;sīdonius;sīdōnius
30524;Sidonius;16193;sīdonius;sīdōnius
30532;Sidonius;16193;sīdonius;sīdōnius
30534;Sidonius;16193;sīdonius;sīdōnius
34638;Sedonius;16193;sīdonius;sīdōnius
75025;Sidonius;16193;sīdonius;sīdōnius
75594;Sedonius;16193;sīdonius;sīdōnius
82452;Sidonius;16193;sīdonius;sīdōnius
82453;Sidonium;16193;sīdonius;sīdōnius
84142;Sidonius;16193;sīdonius;sīdōnius
86181;Sydonii;16193;sīdonius;sīdōnius
86182;Sydonii;16193;sīdonius;sīdōnius
86183;Sydonii;16193;sīdonius;sīdōnius
86184;Sydonium;16193;sīdonius;sīdōnius
86185;Sydonius;16193;sīdonius;sīdōnius
86186;Sydonii;16193;sīdonius;sīdōnius
87010;Sidonius;16193;sīdonius;sīdōnius
87011;Sidonius;16193;sīdonius;sīdōnius
88775;Sidonio;16193;sīdonius;sīdōnius
88776;Sidonii;16193;sīdonius;sīdōnius
89011;Sidonius;16193;sīdonius;sīdōnius
89016;Sidonius;16193;sīdonius;sīdōnius
89018;Sidoni;16193;sīdonius;sīdōnius
89025;Sidonii;16193;sīdonius;sīdōnius
89027;Sidonius;16193;sīdonius;sīdōnius
89029;Sidonium;16193;sīdonius;sīdōnius
89030;Sidonio;16193;sīdonius;sīdōnius
89035;Sidoni;16193;sīdonius;sīdōnius
89043;Sidoni;16193;sīdonius;sīdōnius
100477;Sedonius;16193;sīdonius;sīdōnius
105073;Sedonius;16193;sīdonius;sīdōnius
105149;Sydonio;16193;sīdonius;sīdōnius
\N;\N;13462;strymōnius;strȳmonius
87502;Stremonio;16175;strȳmonius;
87503;Stremonium;16175;strȳmonius;
88662;Stremonius;16175;strȳmonius;
88668;Stremoneus;16175;strȳmonius;
88731;Stremonium;16175;strȳmonius;
\N;\N;7901;sut-n;sūt-n
5119;Suzcini;16180;sūt-n;
25605;Theodoracis;8747;theodōracis;
28489;Teuderaci;8747;theodōracis;
28616;Teuderacis;8747;theodōracis;
28667;Teuderaci;8747;theodōracis;
66857;Teuderucus;8747;theodōracis;
25592;[T]heodoracis;8747;theodōracis;
102684;Theoderacius;8747;theodōracis;
103262;Theuderacius;8747;theodōracis;
103291;Teuderacius;8747;theodōracis;
103293;Teuderacio;8747;theodōracis;
103295;Teuderacio;8747;theodōracis;
103297;Teuderacio;8747;theodōracis;
103299;Teuderacio;8747;theodōracis;
103304;Theodoracini;8747;theodōracis;
103310;Theoderacinus;8747;theodōracis;
104152;Teuderaci;8747;theodōracis;
104313;Theodoraci;8747;theodōracis;
104320;Theodoraci;8747;theodōracis;
104485;Theodoraci;8747;theodōracis;
104487;Theodoraci;8747;theodōracis;
104491;Theudoraci;8747;theodōracis;
104493;Theoderaci;8747;theodōracis;
104820;Theodoracium;8747;theodōracis;
104997;Theodoracini;8747;theodōracis;
105877;Teodoraci;16481;theōdoracis;theodōracis
105246;Teodoraci;16481;theōdoracis;theodōracis
105873;Teudoraci;16481;theōdoracis;theodōracis
105912;Teudoraci;16481;theōdoracis;theodōracis
105894;Teudoraci;16481;theōdoracis;theodōracis
105900;Teudoraci;16481;theōdoracis;theodōracis
\N;\N;8763;theodosiacus;theodōsiacus
25693;the[o]do[si]akos;16201;theodōsiacus;theodōsiacus
25696;Theudosiacus;16201;theodōsiacus;
25701;Theo[dosiacus];16201;theodōsiacus;
25706;Theodosiacus;16201;theodōsiacus;
25712;Theodosiacus;16201;theodōsiacus;
25720;Theodosiaci;16201;theodōsiacus;
26245;Theodos[iacus];16201;theodōsiacus;
26249;Th[eodosi]acus;16201;theodōsiacus;
\N;\N;9485;theodosianus;theodōsianus
30465;Theodosianas;16200;theodōsianus;
\N;\N;6427;theodosius;theodōsius
115;Theodosius;16199;theodōsius;
120;Theodosio;16199;theodōsius;
846;theodosius;16199;theodōsius;
2253;Theodosius;16199;theodōsius;
4747;Theodosius;16199;theodōsius;
4829;Theodosius;16199;theodōsius;
4936;Theodosius;16199;theodōsius;
4938;Theodosium;16199;theodōsius;
4984;Theodosius;16199;theodōsius;
5008;Theodosius;16199;theodōsius;
8629;Theodosio;16199;theodōsius;
8647;Theodosius;16199;theodōsius;
8694;Theodosi;16199;theodōsius;
8713;Theodosius;16199;theodōsius;
8714;Theodosius;16199;theodōsius;
8716;Theodosius;16199;theodōsius;
8726;Theodosius;16199;theodōsius;
8771;Theodosium;16199;theodōsius;
8776;Theodosium;16199;theodōsius;
8778;Theodosius;16199;theodōsius;
8784;Theodosio;16199;theodōsius;
8794;Theodosius;16199;theodōsius;
25018;Theodosi;16199;theodōsius;
25022;Theodosi;16199;theodōsius;
25629;Theodosius;16199;theodōsius;
25964;Theodosius;16199;theodōsius;
26080;Theodosio;16199;theodōsius;
26274;Theodosi;16199;theodōsius;
26693;Theodosio;16199;theodōsius;
26700;Theodosio;16199;theodōsius;
26856;Theodosio;16199;theodōsius;
26859;Theodosio;16199;theodōsius;
26864;Theodosio;16199;theodōsius;
26865;Theodosius;16199;theodōsius;
26870;Theodosii;16199;theodōsius;
26874;Theodosius;16199;theodōsius;
26968;Theudosius;16199;theodōsius;
27020;Theudosius;16199;theodōsius;
27577;Theodosio;16199;theodōsius;
70776;Theudos[...];16199;theodōsius;
81551;Theodosius;16199;theodōsius;
82360;Theodosii;16199;theodōsius;
84922;Theodosii;16199;theodōsius;
87835;Theodosio;16199;theodōsius;
87836;Theodosio;16199;theodōsius;
87913;Theodosius;16199;theodōsius;
87914;Theodosio;16199;theodōsius;
87915;Theodosius;16199;theodōsius;
87916;Theodosius;16199;theodōsius;
88625;Theudosi;16199;theodōsius;
88722;Theodosio;16199;theodōsius;
88723;Theodosius;16199;theodōsius;
88729;Theodosius;16199;theodōsius;
88915;Theodosio;16199;theodōsius;
90738;Theodosius;16199;theodōsius;
91020;Theodosii;16199;theodōsius;
91021;Theodosius;16199;theodōsius;
98301;Theodosius;16199;theodōsius;
99840;Theodosio;16199;theodōsius;
100174;Theodosius;16199;theodōsius;
98409;Thedosium;16199;theodōsius;
25620;[T]heodosio;16199;theodōsius;
25770;[Theo]dosio;16199;theodōsius;
26035;[T]he[o]dosius;16199;theodōsius;
26061;[T]heodosius;16199;theodōsius;
102522;Theodosius;16199;theodōsius;
102535;Teudosii;16199;theodōsius;
102537;Teudosio;16199;theodōsius;
102539;Teudosio;16199;theodōsius;
102542;Teudosio;16199;theodōsius;
102544;Teudosio;16199;theodōsius;
105570;Teodosi;16199;theodōsius;
\N;\N;13759;Theophylactus;theophylactus
96702;Theophilactus;15785;theophylactus;
97848;Theophilacto;15785;theophylactus;
97854;Theophilacto;15785;theophylactus;
105163;Theophylactus;15785;theophylactus;
105165;Theofylactus;15785;theophylactus;
\N;\N;15286;Theresia;theresia
94996;"Tersi&#281;";15958;theresia;
28207;Trabonus;9164;tribūnus;
102127;Tribuni;9164;tribūnus;
102133;Tribuni;9164;tribūnus;
103433;Tribunus;9164;tribūnus;
103547;Tribunus;9164;tribūnus;
103553;Tribuno;9164;tribūnus;
105655;Tribunus;15735;tribunus;tribūnus
\N;\N;16485;umorānus;ūmorānus
99390;Vmurani;16486;ūmorānus;
\N;\N;7725;valens;valēns
4478;Valens;16487;valēns;
4555;Valentem;16487;valēns;
4559;Valente;16487;valēns;
4562;Valenti;16487;valēns;
4578;Valentem;16487;valēns;
4579;Valentem;16487;valēns;
4586;Valentem;16487;valēns;
4592;Valenti;16487;valēns;
4597;Valente;16487;valēns;
4614;Valente;16487;valēns;
4639;Valentem;16487;valēns;
4640;Valens;16487;valēns;
4645;Valente;16487;valēns;
4652;Valente;16487;valēns;
4655;Valens;16487;valēns;
4742;Valens;16487;valēns;
4753;Valente;16487;valēns;
4759;Valens;16487;valēns;
4802;Valens;16487;valēns;
4805;Valentem;16487;valēns;
5027;Valentem;16487;valēns;
5037;Valentem;16487;valēns;
8402;Valentem;16487;valēns;
8688;Valentem;16487;valēns;
26839;Valentem;16487;valēns;
26841;Valens;16487;valēns;
26842;Valens;16487;valēns;
26843;Valente;16487;valēns;
26855;Valens;16487;valēns;
88624;Valentis;16487;valēns;
88711;Valentis;16487;valēns;
88717;Valens;16487;valēns;
88718;Valens;16487;valēns;
92741;Valentis;16487;valēns;
4262;Valentis;16487;valēns;
4631;Valentis;16487;valēns;
4828;Valentis;16487;valēns;
5040;Valentis;16487;valēns;
8681;Valentis;16487;valēns;
8687;Valentis;16487;valēns;
8796;Valentis;16487;valēns;
26858;Valentis;16487;valēns;
\N;\N;15970;varosus;varōsus
29126;Varosus;16499;varōsus;
29137;Varosus;16499;varōsus;
102180;Varoso;16499;varōsus;
\N;\N;14711;varroniānus;varrōniānus
4450;uarroriani;15542;varrōniānus;
4426;Varroniano;15542;varrōniānus;
4549;Varronianus;15542;varrōniānus;
4550;Varronianus;15542;varrōniānus;
86797;Verano;14724;verānus;vērānus
86893;Veranus;14724;verānus;vērānus
91609;Veranum;14724;verānus;vērānus
91855;Veranus;14724;verānus;vērānus
92382;Veranus;14724;verānus;vērānus
92391;Veranus;14724;verānus;vērānus
94657;Verani;14724;verānus;vērānus
37072;Ueranus;15543;vērānus;
37445;Ueranus;15543;vērānus;
37512;Ueranus;15543;vērānus;
\N;\N;14732;victoriānus;victōriānus
27300;Victorianus;16500;victōriānus;
81121;Victoriano;16500;victōriānus;
\N;\N;14733;victoricus;victōricus
84090;Victurico;16501;victōricus;
84091;Victuricus;16501;victōricus;
\N;\N;15538;victorina;victorīnus
87128;Victurina;16490;victorīna;vĪctōrina
\N;\N;14734;victorinus;vĪctōrĪnus
4875;Victorino;16489;victorīnus;vĪctōrĪnus
4890;Victorinum;16489;victorīnus;vĪctōrĪnus
4892;Victorini;16489;victorīnus;vĪctōrĪnus
4911;Victorini;16489;victorīnus;vĪctōrĪnus
26211;Victurinum;16489;victorīnus;vĪctōrĪnus
82605;Victorini;16489;victorīnus;vĪctōrĪnus
82606;Victorinum;16489;victorīnus;vĪctōrĪnus
88683;Victorinus;16489;victorīnus;vĪctōrĪnus
88684;Victorinum;16489;victorīnus;vĪctōrĪnus
\N;\N;14700;vīndēmialis;vīndēmiālis
\N;\N;15811;vindemialis;vīndēmiālis
88829;Vindimialis;16493;vīndēmiālis;
88831;Vindimialis;16493;vīndēmiālis;
88844;Vindimialis;16493;vīndēmiālis;
88845;Vindimialem;16493;vīndēmiālis;
92015;Vidimacle;16493;vīndēmiālis;
88781;Viri;14702;vīrus;
89006;Virus;14702;vīrus;
91755;Virus;14702;vīrus;
92494;Viro;14702;vīrus;
92495;Virus;14702;vīrus;
92498;Virum;14702;vīrus;
92500;Virus;14702;vīrus;
92788;Virus;14702;vīrus;
\N;\N;15545;virus;vīrus
37;Zachariam;14963;zācharīas;
2028;Zacharias;14963;zācharīas;
2965;Zacharie;14963;zācharīas;
3241;Zacharie;14963;zācharīas;
3693;Zacharie;14963;zācharīas;
26300;[Zach]ariae;14963;zācharīas;
82894;Zachariae;14963;zācharīas;
88266;Zachariae;14963;zācharīas;
88512;Zacharias;14963;zācharīas;
95335;Zachariae;14963;zācharīas;
95393;Zacharia;14963;zācharīas;
95516;Zachariae;14963;zācharīas;
95537;Zachariae;14963;zācharīas;
97031;Zachariam;14963;zācharīas;
97037;Zacharias;14963;zācharīas;
97038;Zacharia;14963;zācharīas;
97082;Zachariam;14963;zācharīas;
97083;Zacharias;14963;zācharīas;
97766;Zaccharias;14963;zācharīas;
97767;Zacharias;14963;zācharīas;
97768;Zacharias;14963;zācharīas;
97769;Zacharia;14963;zācharīas;
97950;Zacharia;14963;zācharīas;
97973;Zachariam;14963;zācharīas;
98545;Zacharias;14963;zācharīas;
98550;Zacharia;14963;zācharīas;
98553;Zacharie;14963;zācharīas;
99307;Zacharias;14963;zācharīas;
99506;Zacharia;14963;zācharīas;
99507;Zacharias;14963;zācharīas;
99508;Zachariae;14963;zācharīas;
99509;Zacharias;14963;zācharīas;
99510;Zacharias;14963;zācharīas;
99513;Zacharia;14963;zācharīas;
99746;Zacharias;14963;zācharīas;
99747;Zacharias;14963;zācharīas;
99748;Zacharias;14963;zācharīas;
99749;Zacharias;14963;zācharīas;
99750;Zacharias;14963;zācharīas;
99751;Zacharia;14963;zācharīas;
99753;Zacharias;14963;zācharīas;
99754;Zacharias;14963;zācharīas;
99755;Zacharias;14963;zācharīas;
99936;Zacharia;14963;zācharīas;
99937;Zachariam;14963;zācharīas;
100486;Zacharie;14963;zācharīas;
103247;Zachariae;14963;zācharīas;
103353;Zacharias;14963;zācharīas;
103360;Zacharias;14963;zācharīas;
103715;Zacharias;14963;zācharīas;
103723;Zacharias;14963;zācharīas;
103732;Zacharias;14963;zācharīas;
103743;Zacharias;14963;zācharīas;
103752;Zacharias;14963;zācharīas;
104258;Zacharie;14963;zācharīas;
104265;Zacharie;14963;zācharīas;
104266;Zacharias;14963;zācharīas;
104270;Zacharia;14963;zācharīas;
104272;Zacharie;14963;zācharīas;
104273;Zacharia;14963;zācharīas;
104277;Zacharia;14963;zācharīas;
104279;Zacharie;14963;zācharīas;
104280;Zacharie;14963;zācharīas;
104281;Zacharia;14963;zācharīas;
104285;Zacharia;14963;zācharīas;
104288;"Zachari&#281;";14963;zācharīas;
104290;Zacharia;14963;zācharīas;
104294;Zacharia;14963;zācharīas;
104296;"Zachari&#281;";14963;zācharīas;
104308;Zacharias;14963;zācharīas;
104325;Zacharias;14963;zācharīas;
104327;Zacharia;14963;zācharīas;
104377;Zacharias;14963;zācharīas;
104380;Zacharie;14963;zācharīas;
104382;Zacharia;14963;zācharīas;
104383;"Zachari&#281;";14963;zācharīas;
104387;Zacharia;14963;zācharīas;
104389;Zacharias;14963;zācharīas;
104409;Zacharia;14963;zācharīas;
104412;Zacharias;14963;zācharīas;
104415;"Zachari&#281;";14963;zācharīas;
104418;Zacharia;14963;zācharīas;
104422;Zacharias;14963;zācharīas;
104423;Zacharie;14963;zācharīas;
104425;Zacharie;14963;zācharīas;
104429;Zacharias;14963;zācharīas;
104432;Zacharie;14963;zācharīas;
104441;Zacharias;14963;zācharīas;
104444;Zacharias;14963;zācharīas;
104448;Zacharie;14963;zācharīas;
104452;Zacharias;14963;zācharīas;
104454;"Zachari&#281;";14963;zācharīas;
104455;"Zachari&#281;";14963;zācharīas;
104458;"Zachari&#281;";14963;zācharīas;
104526;Zacharia;14963;zācharīas;
104530;Zacharias;14963;zācharīas;
104543;Zacharie;14963;zācharīas;
104650;Zacharias;14963;zācharīas;
104656;Zacharias;14963;zācharīas;
104660;Zacharias;14963;zācharīas;
104667;"Zachari&#281;";14963;zācharīas;
104847;Zacharia;14963;zācharīas;
104851;Zacharias;14963;zācharīas;
105069;Zacharias;14963;zācharīas;
105070;Zacharias;14963;zācharīas;
105071;Zacharias;14963;zācharīas;
105124;Zacharias;14963;zācharīas;
105137;Zacharias;14963;zācharīas;
105367;Zacharias;14963;zācharīas;
105351;Zacharia;14963;zācharīas;
105277;Zachariae;15792;zacharias;zācharīas
105284;Zacharias;15792;zacharias;zācharīas
105290;Zacharias;15792;zacharias;zācharīas
105293;Zacharias;15792;zacharias;zācharīas
105311;Zacharias;15792;zacharias;zācharīas
