Gruppierung;Einzelbeleg ID;Belegform;Lemma ID;Lemma;Provenienz;Gewinner
gaufredus;313881;gaufredus;7089;gaut~frith;DMP;
gaufredus;313918;gaufredus;7089;gaut~frith;DMP;
gaufredus;313919;gaufredus;7089;gaut~frith;DMP;
gaufredus;313975;gaufredus;7089;gaut~frith;DMP;
gaufredus;314018;gaufredus;7089;gaut~frith;DMP;
gaufredus;314019;gaufredus;7089;gaut~frith;DMP;
gaufredus;314114;gaufredus;7089;gaut~frith;DMP;
gaufredus;314211;gaufredus;7089;gaut~frith;DMP;
gaufredus;314314;gaufredus;7089;gaut~frith;DMP;
gaufredus;314315;gaufredus;7089;gaut~frith;DMP;
gaufredus;314316;gaufredus;7089;gaut~frith;DMP;
gaufredus;314317;gaufredus;7089;gaut~frith;DMP;
gaufredus;314407;gaufredus;7089;gaut~frith;DMP;
gaufredus;314408;gaufredus;7089;gaut~frith;DMP;
gaufredus;314591;gaufredus;7089;gaut~frith;DMP;
gaufredus;314646;gaufredus;7089;gaut~frith;DMP;
gaufredus;314647;gaufredus;7089;gaut~frith;DMP;
gaufredus;314648;gaufredus;7089;gaut~frith;DMP;
gaufredus;314698;gaufredus;7089;gaut~frith;DMP;
gaufredus;314699;gaufredus;7089;gaut~frith;DMP;
gaufredus;314700;gaufredus;7089;gaut~frith;DMP;
gaufredus;314701;gaufredus;7089;gaut~frith;DMP;
gaufredus;314837;gaufredus;7089;gaut~frith;DMP;
gaufredus;314889;gaufredus;7089;gaut~frith;DMP;
gaufredus;314890;gaufredus;7089;gaut~frith;DMP;
gaufredus;314942;gaufredus;7089;gaut~frith;DMP;
gaufredus;314987;gaufredus;7089;gaut~frith;DMP;
gaufredus;315130;gaufredus;7089;gaut~frith;DMP;
gaufredus;315131;gaufredus;7089;gaut~frith;DMP;
gaufredus;315132;gaufredus;7089;gaut~frith;DMP;
gaufredus;315181;gaufredus;7089;gaut~frith;DMP;
gaufredus;315232;gaufredus;7089;gaut~frith;DMP;
gaufredus;315233;gaufredus;7089;gaut~frith;DMP;
gaufredus;315234;gaufredus;7089;gaut~frith;DMP;
gaufredus;315282;gaufredus;7089;gaut~frith;DMP;
gaufredus;315471;gaufredus;7089;gaut~frith;DMP;
gaufredus;315673;gaufredus;7089;gaut~frith;DMP;
gaufredus;315771;gaufredus;7089;gaut~frith;DMP;
gaufredus;315815;gaufredus;7089;gaut~frith;DMP;
gaufredus;315863;gaufredus;7089;gaut~frith;DMP;
gaufredus;316138;gaufredus;7089;gaut~frith;DMP;
gaufredus;316190;gaufredus;7089;gaut~frith;DMP;
gaufredus;316236;gaufredus;7089;gaut~frith;DMP;
gaufredus;341594;gaufredus;7089;gaut~frith;DMP;
gaufredus;341741;gaufredus;7089;gaut~frith;DMP;
gaufredus;343827;gaufredus;7089;gaut~frith;DMP;
gaufredus;344284;gaufredus;7089;gaut~frith;DMP;
gaufredus;347274;gaufredus;7089;gaut~frith;DMP;
gaufredus;347417;gaufredus;7089;gaut~frith;DMP;
gaufredus;347560;gaufredus;7089;gaut~frith;DMP;
gaufredus;347857;gaufredus;7089;gaut~frith;DMP;
gaufredus;348047;gaufredus;7089;gaut~frith;DMP;
gaufredus;348145;gaufredus;7089;gaut~frith;DMP;
gaufredus;348146;gaufredus;7089;gaut~frith;DMP;
gaufredus;348375;gaufredus;7089;gaut~frith;DMP;
gaufredus;348376;gaufredus;7089;gaut~frith;DMP;
gaufredus;348424;gaufredus;7089;gaut~frith;DMP;
gaufredus;348520;gaufredus;7089;gaut~frith;DMP;
gaufredus;348810;gaufredus;7089;gaut~frith;DMP;
gaufredus;348904;gaufredus;7089;gaut~frith;DMP;
gaufredus;357378;gaufredus;7089;gaut~frith;DMP;
gaufredus;357379;gaufredus;7089;gaut~frith;DMP;
gaufredus;357380;gaufredus;7089;gaut~frith;DMP;
gaufredus;357513;gaufredus;7089;gaut~frith;DMP;
gaufredus;357514;gaufredus;7089;gaut~frith;DMP;
gaufredus;357562;gaufredus;7089;gaut~frith;DMP;
gaufredus;357563;gaufredus;7089;gaut~frith;DMP;
gaufredus;357564;gaufredus;7089;gaut~frith;DMP;
gaufredus;357667;gaufredus;7089;gaut~frith;DMP;
gaufredus;357668;gaufredus;7089;gaut~frith;DMP;
gaufredus;357722;gaufredus;7089;gaut~frith;DMP;
gaufredus;357767;gaufredus;7089;gaut~frith;DMP;
gaufredus;357818;gaufredus;7089;gaut~frith;DMP;
gaufredus;358112;gaufredus;7089;gaut~frith;DMP;
gaufredus;358113;gaufredus;7089;gaut~frith;DMP;
gaufredus;358248;gaufredus;7089;gaut~frith;DMP;
gaufredus;358339;gaufredus;7089;gaut~frith;DMP;
gaufredus;358432;gaufredus;7089;gaut~frith;DMP;
gaufredus;358577;gaufredus;7089;gaut~frith;DMP;
gaufredus;358674;gaufredus;7089;gaut~frith;DMP;
gaufredus;358766;gaufredus;7089;gaut~frith;DMP;
gaufredus;358767;gaufredus;7089;gaut~frith;DMP;
gaufredus;358814;gaufredus;7089;gaut~frith;DMP;
gaufredus;358815;gaufredus;7089;gaut~frith;DMP;
gaufredus;358816;gaufredus;7089;gaut~frith;DMP;
gaufredus;358861;gaufredus;7089;gaut~frith;DMP;
gaufredus;358862;gaufredus;7089;gaut~frith;DMP;
gaufredus;359213;gaufredus;7089;gaut~frith;DMP;
gaufredus;359350;gaufredus;7089;gaut~frith;DMP;
gaufredus;359665;gaufredus;7089;gaut~frith;DMP;
gaufredus;359791;gaufredus;7089;gaut~frith;DMP;
gaufredus;359923;gaufredus;7089;gaut~frith;DMP;
gaufredus;359924;gaufredus;7089;gaut~frith;DMP;
gaufredus;360056;gaufredus;7089;gaut~frith;DMP;
gaufredus;360107;gaufredus;7089;gaut~frith;DMP;
gaufredus;360196;gaufredus;7089;gaut~frith;DMP;
gaufredus;360241;gaufredus;7089;gaut~frith;DMP;
gaufredus;360242;gaufredus;7089;gaut~frith;DMP;
gaufredus;360243;gaufredus;7089;gaut~frith;DMP;
gaufredus;360244;gaufredus;7089;gaut~frith;DMP;
gaufredus;360333;gaufredus;7089;gaut~frith;DMP;
gaufredus;360334;gaufredus;7089;gaut~frith;DMP;
gaufredus;360377;gaufredus;7089;gaut~frith;DMP;
gaufredus;360425;gaufredus;7089;gaut~frith;DMP;
gaufredus;360473;gaufredus;7089;gaut~frith;DMP;
gaufredus;360525;gaufredus;7089;gaut~frith;DMP;
gaufredus;360610;gaufredus;7089;gaut~frith;DMP;
gaufredus;360660;gaufredus;7089;gaut~frith;DMP;
gaufredus;360661;gaufredus;7089;gaut~frith;DMP;
gaufredus;360662;gaufredus;7089;gaut~frith;DMP;
gaufredus;360663;gaufredus;7089;gaut~frith;DMP;
gaufredus;360752;gaufredus;7089;gaut~frith;DMP;
gaufredus;360753;gaufredus;7089;gaut~frith;DMP;
gaufredus;360754;gaufredus;7089;gaut~frith;DMP;
gaufredus;297032;gaufredus;7089;gaut~frith;DMP;
gaufredus;297126;gaufredus;7089;gaut~frith;DMP;
gaufredus;297175;gaufredus;7089;gaut~frith;DMP;
gaufredus;297265;gaufredus;7089;gaut~frith;DMP;
gaufredus;297304;gaufredus;7089;gaut~frith;DMP;
gaufredus;297305;gaufredus;7089;gaut~frith;DMP;
gaufredus;297306;gaufredus;7089;gaut~frith;DMP;
gaufredus;297400;gaufredus;7089;gaut~frith;DMP;
gaufredus;297570;gaufredus;7089;gaut~frith;DMP;
gaufredus;297571;gaufredus;7089;gaut~frith;DMP;
gaufredus;297619;gaufredus;7089;gaut~frith;DMP;
gaufredus;297620;gaufredus;7089;gaut~frith;DMP;
gaufredus;297714;gaufredus;7089;gaut~frith;DMP;
gaufredus;297715;gaufredus;7089;gaut~frith;DMP;
gaufredus;297764;gaufredus;7089;gaut~frith;DMP;
gaufredus;297765;gaufredus;7089;gaut~frith;DMP;
gaufredus;297766;gaufredus;7089;gaut~frith;DMP;
gaufredus;297812;gaufredus;7089;gaut~frith;DMP;
gaufredus;297847;gaufredus;7089;gaut~frith;DMP;
gaufredus;297848;gaufredus;7089;gaut~frith;DMP;
gaufredus;297893;gaufredus;7089;gaut~frith;DMP;
gaufredus;297894;gaufredus;7089;gaut~frith;DMP;
gaufredus;297940;gaufredus;7089;gaut~frith;DMP;
gaufredus;298038;gaufredus;7089;gaut~frith;DMP;
gaufredus;298178;gaufredus;7089;gaut~frith;DMP;
gaufredus;298179;gaufredus;7089;gaut~frith;DMP;
gaufredus;298316;gaufredus;7089;gaut~frith;DMP;
gaufredus;298366;gaufredus;7089;gaut~frith;DMP;
gaufredus;298407;gaufredus;7089;gaut~frith;DMP;
gaufredus;298408;gaufredus;7089;gaut~frith;DMP;
gaufredus;298449;gaufredus;7089;gaut~frith;DMP;
gaufredus;298505;gaufredus;7089;gaut~frith;DMP;
gaufredus;298506;gaufredus;7089;gaut~frith;DMP;
gaufredus;298598;gaufredus;7089;gaut~frith;DMP;
gaufredus;298699;gaufredus;7089;gaut~frith;DMP;
gaufredus;298700;gaufredus;7089;gaut~frith;DMP;
gaufredus;298701;gaufredus;7089;gaut~frith;DMP;
gaufredus;298747;gaufredus;7089;gaut~frith;DMP;
gaufredus;298789;gaufredus;7089;gaut~frith;DMP;
gaufredus;298889;gaufredus;7089;gaut~frith;DMP;
gaufredus;298985;gaufredus;7089;gaut~frith;DMP;
gaufredus;299160;gaufredus;7089;gaut~frith;DMP;
gaufredus;299214;gaufredus;7089;gaut~frith;DMP;
gaufredus;299215;gaufredus;7089;gaut~frith;DMP;
gaufredus;299254;gaufredus;7089;gaut~frith;DMP;
gaufredus;299311;gaufredus;7089;gaut~frith;DMP;
gaufredus;299312;gaufredus;7089;gaut~frith;DMP;
gaufredus;299357;gaufredus;7089;gaut~frith;DMP;
gaufredus;299408;gaufredus;7089;gaut~frith;DMP;
gaufredus;299409;gaufredus;7089;gaut~frith;DMP;
gaufredus;299494;gaufredus;7089;gaut~frith;DMP;
gaufredus;299595;gaufredus;7089;gaut~frith;DMP;
gaufredus;299637;gaufredus;7089;gaut~frith;DMP;
gaufredus;299638;gaufredus;7089;gaut~frith;DMP;
gaufredus;299639;gaufredus;7089;gaut~frith;DMP;
gaufredus;299786;gaufredus;7089;gaut~frith;DMP;
gaufredus;299876;gaufredus;7089;gaut~frith;DMP;
gaufredus;299878;gaufredus;7089;gaut~frith;DMP;
gaufredus;299921;gaufredus;7089;gaut~frith;DMP;
gaufredus;299922;gaufredus;7089;gaut~frith;DMP;
gaufredus;300064;gaufredus;7089;gaut~frith;DMP;
gaufredus;300306;gaufredus;7089;gaut~frith;DMP;
gaufredus;300537;gaufredus;7089;gaut~frith;DMP;
gaufredus;300588;gaufredus;7089;gaut~frith;DMP;
gaufredus;300642;gaufredus;7089;gaut~frith;DMP;
gaufredus;300683;gaufredus;7089;gaut~frith;DMP;
gaufredus;300684;gaufredus;7089;gaut~frith;DMP;
gaufredus;300685;gaufredus;7089;gaut~frith;DMP;
gaufredus;300923;gaufredus;7089;gaut~frith;DMP;
gaufredus;301021;gaufredus;7089;gaut~frith;DMP;
gaufredus;301118;gaufredus;7089;gaut~frith;DMP;
gaufredus;301162;gaufredus;7089;gaut~frith;DMP;
gaufredus;301209;gaufredus;7089;gaut~frith;DMP;
gaufredus;301390;gaufredus;7089;gaut~frith;DMP;
gaufredus;301433;gaufredus;7089;gaut~frith;DMP;
gaufredus;301434;gaufredus;7089;gaut~frith;DMP;
gaufredus;301487;gaufredus;7089;gaut~frith;DMP;
gaufredus;301721;gaufredus;7089;gaut~frith;DMP;
gaufredus;301722;gaufredus;7089;gaut~frith;DMP;
gaufredus;301723;gaufredus;7089;gaut~frith;DMP;
gaufredus;301780;gaufredus;7089;gaut~frith;DMP;
gaufredus;301877;gaufredus;7089;gaut~frith;DMP;
gaufredus;301967;gaufredus;7089;gaut~frith;DMP;
gaufredus;302068;gaufredus;7089;gaut~frith;DMP;
gaufredus;302112;gaufredus;7089;gaut~frith;DMP;
gaufredus;302165;gaufredus;7089;gaut~frith;DMP;
gaufredus;302166;gaufredus;7089;gaut~frith;DMP;
gaufredus;302167;gaufredus;7089;gaut~frith;DMP;
gaufredus;302317;gaufredus;7089;gaut~frith;DMP;
gaufredus;302519;gaufredus;7089;gaut~frith;DMP;
gaufredus;302520;gaufredus;7089;gaut~frith;DMP;
gaufredus;302623;gaufredus;7089;gaut~frith;DMP;
gaufredus;302667;gaufredus;7089;gaut~frith;DMP;
gaufredus;302668;gaufredus;7089;gaut~frith;DMP;
gaufredus;302711;gaufredus;7089;gaut~frith;DMP;
gaufredus;302744;gaufredus;7089;gaut~frith;DMP;
gaufredus;302794;gaufredus;7089;gaut~frith;DMP;
gaufredus;302795;gaufredus;7089;gaut~frith;DMP;
gaufredus;302844;gaufredus;7089;gaut~frith;DMP;
gaufredus;302980;gaufredus;7089;gaut~frith;DMP;
gaufredus;302981;gaufredus;7089;gaut~frith;DMP;
gaufredus;303060;gaufredus;7089;gaut~frith;DMP;
gaufredus;303061;gaufredus;7089;gaut~frith;DMP;
gaufredus;303110;gaufredus;7089;gaut~frith;DMP;
gaufredus;303111;gaufredus;7089;gaut~frith;DMP;
gaufredus;303158;gaufredus;7089;gaut~frith;DMP;
gaufredus;303204;gaufredus;7089;gaut~frith;DMP;
gaufredus;303205;gaufredus;7089;gaut~frith;DMP;
gaufredus;303247;gaufredus;7089;gaut~frith;DMP;
gaufredus;303293;gaufredus;7089;gaut~frith;DMP;
gaufredus;303339;gaufredus;7089;gaut~frith;DMP;
gaufredus;303393;gaufredus;7089;gaut~frith;DMP;
gaufredus;303606;gaufredus;7089;gaut~frith;DMP;
gaufredus;303607;gaufredus;7089;gaut~frith;DMP;
gaufredus;312879;gaufredus;7089;gaut~frith;DMP;
gaufredus;312925;gaufredus;7089;gaut~frith;DMP;
gaufredus;313019;gaufredus;7089;gaut~frith;DMP;
gaufredus;313065;gaufredus;7089;gaut~frith;DMP;
gaufredus;313066;gaufredus;7089;gaut~frith;DMP;
gaufredus;313121;gaufredus;7089;gaut~frith;DMP;
gaufredus;313154;gaufredus;7089;gaut~frith;DMP;
gaufredus;313204;gaufredus;7089;gaut~frith;DMP;
gaufredus;313295;gaufredus;7089;gaut~frith;DMP;
gaufredus;313296;gaufredus;7089;gaut~frith;DMP;
gaufredus;78331;Gaufredus;13056;gaw~frith;NeG;
gaugildis;220392;gaugildis;22559;gaut~geld;DMP;x    
gaugildis;75349;Gaugildis;12803;gaw~hildi;NeG;
gauioardus;219171;gauioardus;12503;gaw~hard;DMP;
gauioardus;73727;Gauioardus;12580;gaw~ward;NeG;x    
gaulildis;75355;Gaulildis;12803;gaw~hildi;NeG;x    
gaulildis;220487;gaulildis;11752;walh~hildi;DMP;
gebetho;62215;Gebetho;10799;geb-d;NeG;
gebetho;310916;gebetho;25561;geb~thew;DMP;x
geboarttus;311868;geboarttus;6519;geb~hard;DMP;
geboarttus;60422;Geboarttus;10596;geb~ward;NeG;x
gedalbertus;219661;gedalbertus;12522;gaidal~berht;DMP;
gedalbertus;219662;gedalbertus;12522;gaidal~berht;DMP;x
gedalbertus;74375;Gedalbertus;6680;godal~berht;NeG;
gedalbertus;74386;Gedalbertus;6680;godal~berht;NeG;
geilindis;73453;Geilindis;11591;gail~linth;NeG;x
geilindis;219057;geilindis;21873;gaw~linth;DMP;
geirada;74428;Geirada;10731;gair~rād;NeG;x
geirada;220520;geirada;19752;gaw~rād;DMP;
geiradus;72925;Geiradus;10731;gair~rād;NeG;x
geiradus;218640;geiradus;19752;gaw~rād;DMP;
geluni;63210;Geluni;7456;gail;NeG;
geluni;308870;geluni;17037;gail~wini;DMP;x
gemundus;372212;gemundus;8195;gair~mund;DMP;
gemundus;99202;Gemundus;14005;geb~mund;NeG;x
gencbolda;220390;gencbolda;21827;gand~balth;DMP;x
gencbolda;75289;Gencbolda;12799;gen~balth;NeG;
gendalbertus;218910;gendalbertus;23536;gandal~berht;DMP;x
gendalbertus;73280;Gendalbertus;9556;wandil~berht;NeG;
gendresma;417558;gendresma;26158;gandar-s-m;DMP;
gendresma;76071;Gendresma;12865;gandar-sm;NeG;x
genearius;219478;genearius;12094;gen~hari;DMP;
genearius;74006;Genearius;7740;iānuārius;NeG;x
genellus;77658;Genellus;13814;gemellus;NeG;x
genellus;222238;genellus;21647;gen-l;DMP;
genesi;410232;genesi;25436;genesis;DMP;
genesi;80795;Genesi;9069;genesius;NeG;x
genesi;84014;Genesi;9069;genesius;NeG;
genesi;87925;Genesi;9069;genesius;NeG;
genesi;87928;Genesi;9069;genesius;NeG;
genesi;87930;Genesi;9069;genesius;NeG;
genesi;87931;Genesi;9069;genesius;NeG;
gennadius;189040;gennadius;18631;gen~haith;DMP;
gennadius;30394;Gennadius;9476;gennadius;NeG;x
gentio;66172;Gentio;11311;gand;NeG;
gentio;248829;gentio;16937;gentius;DMP;x
gentio;262720;gentio;16937;gentius;DMP;
gentio;269327;gentio;16937;gentius;DMP;
gentio;271012;gentio;16937;gentius;DMP;
gentio;278959;gentio;16937;gentius;DMP;
gentio;290652;gentio;16937;gentius;DMP;
gentio;301435;gentio;16937;gentius;DMP;
gentio;373338;gentio;16937;gentius;DMP;
gentio;374022;gentio;16937;gentius;DMP;
genze;207931;genze;8880;gand-z;DMP;
genze;40089;Genze;10201;gen-z;NeG;x
geraus;1960;Geraus;7249;gair~hauh;NeG;
geraus;72489;Geraus;7249;gair~hauh;NeG;x
geraus;218296;geraus;10731;gair~rād;DMP;
gerlau;131850;gerlau;10809;gair~laik;DMP;
gerlau;71685;Gerlau;12304;gair~laug;NeG;x
geroildis;68955;Geroildis;8092;gair~hildi;NeG;x
geroildis;70627;Geroildis;8092;gair~hildi;NeG;
geroildis;71530;Geroildis;8092;gair~hildi;NeG;
geroildis;72491;Geroildis;8092;gair~hildi;NeG;
geroildis;72762;Geroildis;8092;gair~hildi;NeG;
geroildis;73563;Geroildis;8092;gair~hildi;NeG;
geroildis;216509;geroildis;20829;gair~wilth;DMP;
geroildis;216668;geroildis;20829;gair~wilth;DMP;
geroildis;217932;geroildis;20829;gair~wilth;DMP;
geroildis;218297;geroildis;20829;gair~wilth;DMP;
geroildis;218507;geroildis;20829;gair~wilth;DMP;
geroildis;219088;geroildis;20829;gair~wilth;DMP;
gerouildis;72416;Gerouildis;8092;gair~hildi;NeG;
gerouildis;218242;gerouildis;20829;gair~wilth;DMP;
geugenia;131398;geugenia;10911;eugenia;DMP;x
geugenia;77497;Geugenia;12336;gaw-n;NeG;
geugenius;222142;geugenius;8691;eugenius;DMP;x
geugenius;77303;Geugenius;12336;gaw-n;NeG;
gidalbertus;73283;Gidalbertus;12522;gaidal~berht;NeG;x
gidalbertus;218832;gidalbertus;20428;gedal~berht;DMP;
gidenoldus;74169;Gidenoldus;12638;gaidan~wald;NeG;x
gidenoldus;219497;gidenoldus;26047;gedan~wald;DMP;
gimina;73491;Gimina;12556;gemina;NeG;x
gimina;219058;gimina;17378;gim-n;DMP;
gimmunt;132437;gimmunt;14005;geb~mund;DMP;x
gimmunt;184318;gimmunt;14005;geb~mund;DMP;
gimmunt;207984;gimmunt;14005;geb~mund;DMP;
gimmunt;215008;gimmunt;14005;geb~mund;DMP;
gimmunt;349533;gimmunt;14005;geb~mund;DMP;
gimmunt;349534;gimmunt;14005;geb~mund;DMP;
gimmunt;349535;gimmunt;14005;geb~mund;DMP;
gimmunt;351314;gimmunt;14005;geb~mund;DMP;
gimmunt;351315;gimmunt;14005;geb~mund;DMP;
gimmunt;355208;gimmunt;14005;geb~mund;DMP;
gimmunt;355209;gimmunt;14005;geb~mund;DMP;
gimmunt;355210;gimmunt;14005;geb~mund;DMP;
gimmunt;40200;Gimmunt;10231;gin~mund;NeG;
giramnus;78527;Giramnus;8232;gair~hraban;NeG;x
giramnus;223004;giramnus;24511;geb~hraban;DMP;
giroadus;273123;giroadus;11124;gair~hath;DMP;
giroadus;70623;Giroadus;12144;gair~wād;NeG;x
giroildis;73125;Giroildis;8092;gair~hildi;NeG;x
giroildis;73408;Giroildis;8092;gair~hildi;NeG;
giroildis;75890;Giroildis;8092;gair~hildi;NeG;
giroildis;77666;Giroildis;8092;gair~hildi;NeG;
giroildis;77667;Giroildis;8092;gair~hildi;NeG;
giroildis;218798;giroildis;20829;gair~wilth;DMP;
giroildis;218942;giroildis;20829;gair~wilth;DMP;
giroildis;220851;giroildis;20829;gair~wilth;DMP;
giroildis;222244;giroildis;20829;gair~wilth;DMP;
giruau;69675;Giruau;7249;gair~hauh;NeG;x
giruau;126320;giruau;6516;gair~wald;DMP;
gisepert;104477;Gisepert;9097;gīs~berht;NeG;
gisepert;377416;gisepert;6842;gīsal~berht;DMP;x
giuaram;77641;Giuaram;13010;geb~hari;NeG;x
giuaram;222254;giuaram;10176;geb~wār;DMP;
giurisma;218961;giurisma;11640;gair-sm;DMP;x
giurisma;73393;Giurisma;12541;gebar-sm;NeG;
giurordus;219371;giurordus;10301;gair~ward;DMP;
giurordus;73913;Giurordus;12605;gebar~ward;NeG;x
godalardus;219846;godalardus;9914;godal~hard;DMP;x
godalardus;74626;Godalardus;12708;godal~ward;NeG;
godalcarius;218522;godalcarius;13026;godal~gair;DMP;x
godalcarius;222671;godalcarius;13026;godal~gair;DMP;
godalcarius;72775;Godalcarius;11055;godal~hari;NeG;
godalcarius;77688;Godalcarius;11055;godal~hari;NeG;
godalcarius;78218;Godalcarius;11055;godal~hari;NeG;
godalsindis;218056;godalsindis;11642;godal~sinth;DMP;x
godalsindis;71644;Godalsindis;12295;godal~swinth;NeG;
godema;72588;Godema;9438;god-m;NeG;x
godema;121659;godema;11106;god~mar;DMP;
godenia;66399;Godenia;6750;god-n;NeG;x
godenia;67943;Godenia;6750;god-n;NeG;
godenia;68016;Godenia;6750;god-n;NeG;
godenia;72989;Godenia;6750;god-n;NeG;
godenia;77317;Godenia;6750;god-n;NeG;
godenia;218693;godenia;7314;god~wini;DMP;
godenia;222835;godenia;7314;god~wini;DMP;
godila;336666;gǒdila;8302;god-l;DMP;
godila;66056;Godila;16284;godal;NeG;x
godila;67292;Godila;16284;godal;NeG;
godila;67669;Godila;16284;godal;NeG;
godila;70591;Godila;16284;godal;NeG;
godila;134098;godila;16284;godal;DMP;
godila;172445;godila;16284;godal;DMP;
godila;216684;godila;16284;godal;DMP;
godini;3422;Godini;6750;god-n;NeG;
godini;60547;Godini;6750;god-n;NeG;
godini;95404;Godini;6750;god-n;NeG;
godini;311258;godini;7314;god~wini;DMP;x
gogo;90532;Gogo;8512;gaw;NeG;x
gogo;132398;gogo;6901;hug;DMP;
gogo;377673;gogo;6901;hug;DMP;
gogulfus;100344;Gogulfus;6743;gaw~wulf;NeG;x
gogulfus;384679;gogulfus;16633;hug~wulf;DMP;
goinus;94252;Goinus;12336;gaw-n;NeG;x
goinus;193987;goinus;7314;god~wini;DMP;
gorgoni;153972;gorgoni;9794;god~rīk;DMP;
gorgoni;96871;Gorgoni;7591;gorgonius;NeG;x
gorgoni;96882;Gorgoni;7591;gorgonius;NeG;
gotescalh;135549;gotescalh;9335;god~skalk;DMP;
gotescalh;1028;gotescalh;7041;godes~skalk;NeG;x
gramgiso;311601;gramgiso;18542;gram~gīs;DMP;x
gramgiso;311645;gramgiso;18542;gram~gīs;DMP;
gramgiso;60014;Gramgiso;9388;hraban~gīs;NeG;
gramgiso;60036;Gramgiso;9388;hraban~gīs;NeG;
griherus;134569;griherus;10503;gair~hari;DMP;x
griherus;304571;griherus;10503;gair~hari;DMP;
griherus;66046;Griherus;16291;grip~hari;NeG;
grimara;220975;grimara;6755;grīm~hari;DMP;x
grimara;76093;Grimara;11274;grīm~wār;NeG;
griorgia;127185;griorgia;12864;geōrgia;DMP;x
griorgia;70976;Griorgia;12202;grēgoria;NeG;
griorgius;223650;griorgius;6760;geōrgius;DMP;x
griorgius;79366;Griorgius;12202;grēgoria;NeG;
griso;97788;Griso;9310;grīs;NeG;x
griso;103886;Griso;9310;grīs;NeG;
griso;164773;griso;23565;grīsi;DMP;
grombertus;221979;grombertus;18989;grōn~berht;DMP;
grombertus;77233;Grombertus;10042;hrōm~berht;NeG;x
grombricus;77254;Grombricus;12972;hrōm~berg;NeG;
grombricus;221987;grombricus;7295;hrōm~rīk;DMP;x
guatani;6666;guatani;6623;god;NeG;
guatani;319882;guatani;7777;god~neui;DMP;x
guicardus;172887;guicardus;6987;wīg~hard;DMP;x
guicardus;172888;guicardus;6987;wīg~hard;DMP;
guicardus;172986;guicardus;6987;wīg~hard;DMP;
guicardus;173043;guicardus;6987;wīg~hard;DMP;
guicardus;173084;guicardus;6987;wīg~hard;DMP;
guicardus;174263;guicardus;6987;wīg~hard;DMP;
guicardus;175129;guicardus;6987;wīg~hard;DMP;
guicardus;176076;guicardus;6987;wīg~hard;DMP;
guicardus;234087;guicardus;6987;wīg~hard;DMP;
guicardus;239062;guicardus;6987;wīg~hard;DMP;
guicardus;241914;guicardus;6987;wīg~hard;DMP;
guicardus;245818;guicardus;6987;wīg~hard;DMP;
guicardus;246065;guicardus;6987;wīg~hard;DMP;
guicardus;246101;guicardus;6987;wīg~hard;DMP;
guicardus;248718;guicardus;6987;wīg~hard;DMP;
guicardus;249950;guicardus;6987;wīg~hard;DMP;
guicardus;250154;guicardus;6987;wīg~hard;DMP;
guicardus;251328;guicardus;6987;wīg~hard;DMP;
guicardus;251673;guicardus;6987;wīg~hard;DMP;
guicardus;252889;guicardus;6987;wīg~hard;DMP;
guicardus;252991;guicardus;6987;wīg~hard;DMP;
guicardus;254091;guicardus;6987;wīg~hard;DMP;
guicardus;259553;guicardus;6987;wīg~hard;DMP;
guicardus;265162;guicardus;6987;wīg~hard;DMP;
guicardus;265346;guicardus;6987;wīg~hard;DMP;
guicardus;265388;guicardus;6987;wīg~hard;DMP;
guicardus;265807;guicardus;6987;wīg~hard;DMP;
guicardus;265808;guicardus;6987;wīg~hard;DMP;
guicardus;267676;guicardus;6987;wīg~hard;DMP;
guicardus;268527;guicardus;6987;wīg~hard;DMP;
guicardus;269649;guicardus;6987;wīg~hard;DMP;
guicardus;273701;guicardus;6987;wīg~hard;DMP;
guicardus;274090;guicardus;6987;wīg~hard;DMP;
guicardus;276332;guicardus;6987;wīg~hard;DMP;
guicardus;281610;guicardus;6987;wīg~hard;DMP;
guicardus;292877;guicardus;6987;wīg~hard;DMP;
guicardus;293205;guicardus;6987;wīg~hard;DMP;
guicardus;346936;guicardus;6987;wīg~hard;DMP;
guicardus;358664;guicardus;6987;wīg~hard;DMP;
guicardus;389291;guiçardus;23944;wit~hard;DMP;
guli;199192;guli;8595;god~linth;DMP;
guli;207818;guli;8595;god~linth;DMP;
guli;40153;Guli;10219;gul;NeG;x
gumberti;42127;Gumberti;10479;gum~berht;NeG;
gumberti;130986;gumberti;6896;gunth~berht;DMP;x    
gumberti;178746;gumberti;6896;gunth~berht;DMP;
gumberti;179998;gumberti;6896;gunth~berht;DMP;
gumberti;180216;gumberti;6896;gunth~berht;DMP;
gumberti;181074;gumberti;6896;gunth~berht;DMP;
gumberti;181411;gumberti;6896;gunth~berht;DMP;
gumberti;181453;gumberti;6896;gunth~berht;DMP;
gumberti;181996;gumberti;6896;gunth~berht;DMP;
gumberti;207020;gumberti;6896;gunth~berht;DMP;
gumberti;236563;gumberti;6896;gunth~berht;DMP;
gumberti;276939;gumberti;6896;gunth~berht;DMP;
gumberti;293457;gumberti;6896;gunth~berht;DMP;
gumberti;418006;gumberti;6896;gunth~berht;DMP;
gumbertus;101338;Gumbertus;10479;gum~berht;NeG;
gumbertus;134157;gumbertus;6896;gunth~berht;DMP;
gumbertus;179999;gumbertus;6896;gunth~berht;DMP;
gumbertus;180054;gumbertus;6896;gunth~berht;DMP;
gumbertus;180863;gumbertus;6896;gunth~berht;DMP;
